departamento,aglomerado,provincia
La Viña,Coronel Moldes,Salta
La Viña,La Viña,Salta
La Viña,Talapampa,Salta
La Viña,Ampascachi,Salta
Los Andes,Santa Rosa de los Pastos Grandes,Salta
Los Andes,Olacapato,Salta
Los Andes,San Antonio de los Cobres,Salta
Los Andes,Tolar  Grande,Salta
Metán,Lumbreras,Salta
Metán,San José de Orquera,Salta
Metán,El Tunal,Salta
Metán,El Galpón,Salta
Metán,San José de Metán,Salta
Metán,Metán Viejo,Salta
Metán,Río Piedras,Salta
Molinos,Molinos,Salta
Molinos,La Puerta,Salta
Molinos,Seclantás,Salta
Orán,Aguas Blancas,Salta
Orán,El Tabacal,Salta
Orán,Colonia Santa Rosa,Salta
Orán,Hipólito Yrigoyen,Salta
Orán,San Ramón de la Nueva Orán,Salta
Orán,Pichanal,Salta
Orán,Urundel,Salta
Rivadavia,Santa María,Salta
Rivadavia,Alto de la Sierra,Salta
Rivadavia,Coronel Juan Solá,Salta
Rivadavia,Pluma de Pato,Salta
Rivadavia,Santa Victoria Este,Salta
Rivadavia,Capitán Juan Pagé,Salta
Rivadavia,Los Blancos,Salta
Rivadavia,Santa Rosa,Salta
Rivadavia,Rivadavia,Salta
Rivadavia,La Unión,Salta
Rivadavia,Hito 1,Salta
Rosario de la Frontera,Copo Quile,Salta
Rosario de la Frontera,El Potrero,Salta
Rosario de la Frontera,Rosario de la Frontera,Salta
Rosario de la Frontera,Antilla,Salta
Rosario de la Frontera,El Naranjo,Salta
Rosario de la Frontera,San Felipe,Salta
Rosario de Lerma,La Merced del Encón,Salta
Rosario de Lerma,Rosario de Lerma,Salta
Rosario de Lerma,La Silleta,Salta
Rosario de Lerma,Campo Quijano,Salta
San Carlos,San Carlos,Salta
San Carlos,Animaná,Salta
San Carlos,El Barrial,Salta
San Carlos,Angastaco,Salta
Santa Victoria,Acoyte,Salta
Santa Victoria,Los Toldos,Salta
Santa Victoria,Santa Victoria,Salta
Santa Victoria,Poscaya,Salta
Santa Victoria,Nazareno,Salta
Santa Victoria,San Marcos,Salta
Santa Victoria,Campo La Cruz,Salta
Albardón,El Rincón,San Juan
Albardón,Villa General San Martín - Campo Afuera,San Juan
Angaco,Villa El Salvador,San Juan
Angaco,Las Tapias,San Juan
Calingasta,Calingasta,San Juan
Calingasta,Tamberías,San Juan
Calingasta,Barreal - Villa Pituil,San Juan
Capital,Gran San Juan,San Juan
Caucete,Bermejo,San Juan
Caucete,Caucete,San Juan
Caucete,Las Talas - Los Médanos,San Juan
Caucete,Pie de Palo,San Juan
Caucete,Vallecito,San Juan
Caucete,Villa Independencia,San Juan
Caucete,Barrio Justo P. Castro IV,San Juan
Caucete,Marayes,San Juan
Caucete,El Rincón,San Juan
Chimbas,Gran San Juan,San Juan
Iglesia,Angualasto,San Juan
Iglesia,Pismanta,San Juan
Iglesia,Rodeo,San Juan
Iglesia,Tudcum,San Juan
Iglesia,Iglesia,San Juan
Iglesia,Bella Vista,San Juan
Iglesia,Las Flores,San Juan
Jáchal,Pampa Vieja,San Juan
Jáchal,Mogna,San Juan
Jáchal,Niquivil,San Juan
Jáchal,Villa Malvinas Argentinas,San Juan
Jáchal,San José de Jachal,San Juan
Jáchal,Gran China,San Juan
Jáchal,El Médano,San Juan
Jáchal,San Isidro,San Juan
Jáchal,Tamberías,San Juan
Jáchal,Villa Mercedes,San Juan
Jáchal,Huaco,San Juan
9 de Julio,Gran San Juan,San Juan
9 de Julio,Colonia Fiorito,San Juan
9 de Julio,Las Chacritas,San Juan
9 de Julio,9 de Julio,San Juan
Pocito,Villa Centenario,San Juan
Pocito,Barrio Ruta 40,San Juan
Pocito,Villa Aberastain - La Rinconada,San Juan
Pocito,Las Piedritas,San Juan
Pocito,Carpintería,San Juan
Pocito,Gran San Juan,San Juan
Pocito,Quinto Cuartel,San Juan
Pocito,Barrio Municipal,San Juan
Rawson,Gran San Juan,San Juan
Rawson,Villa Bolaños,San Juan
Rivadavia,Gran San Juan,San Juan
San Martín,Dos Acequias,San Juan
San Martín,Villa Don Bosco,San Juan
San Martín,Villa Dominguito,San Juan
San Martín,Villa San Martín,San Juan
San Martín,Barrio SADOP - Bella Vista,San Juan
San Martín,Villa El Salvador,San Juan
San Martín,San Isidro,San Juan
Santa Lucía,Gran San Juan,San Juan
Sarmiento,Los Berros,San Juan
Sarmiento,Cañada Honda,San Juan
Sarmiento,Cienaguita,San Juan
Sarmiento,Colonia Fiscal,San Juan
Sarmiento,Guanacache,San Juan
Sarmiento,Punta del Médano,San Juan
Sarmiento,Villa Media Agua,San Juan
Sarmiento,Pedernal,San Juan
Sarmiento,Divisadero,San Juan
Sarmiento,Las Lagunas,San Juan
Ullúm,Villa Ibáñez,San Juan
Valle Fértil,Usno,San Juan
Valle Fértil,Chucuma,San Juan
Valle Fértil,Los Baldecitos,San Juan
Valle Fértil,Villa San Agustín,San Juan
Valle Fértil,Balde del Rosario,San Juan
Valle Fértil,Astica,San Juan
25 de Mayo,El Encón,San Juan
25 de Mayo,Villa Borjas - La Chimbera,San Juan
25 de Mayo,Villa Santa Rosa,San Juan
25 de Mayo,Villa El Tango,San Juan
25 de Mayo,Tupelí,San Juan
Zonda,Villa Basilio Nievas,San Juan
Ayacucho,Leandro N. Alem,San Luis
Ayacucho,San Francisco del Monte de Oro,San Luis
Ayacucho,Candelaria,San Luis
Ayacucho,Quines,San Luis
Ayacucho,Luján,San Luis
Belgrano,La Calera,San Luis
Belgrano,Villa de la Quebrada,San Luis
Belgrano,Villa General Roca,San Luis
Belgrano,Nogolí,San Luis
Coronel Pringles,Estancia Grande,San Luis
Coronel Pringles,Carolina,San Luis
Coronel Pringles,El Trapiche - Río Grande,San Luis
Coronel Pringles,La Bajada,San Luis
Coronel Pringles,El Trapiche - Río Grande,San Luis
Coronel Pringles,La Toma,San Luis
Coronel Pringles,Riocito,San Luis
Coronel Pringles,Saladillo,San Luis
Coronel Pringles,Fraga,San Luis
Coronel Pringles,La Florida,San Luis
Chacabuco,Cortaderas,San Luis
Chacabuco,Concarán,San Luis
Chacabuco,Naschel,San Luis
Chacabuco,Tilisarao,San Luis
Chacabuco,Villa del Carmen,San Luis
Chacabuco,Villa Larca,San Luis
Chacabuco,San Pablo,San Luis
Chacabuco,Renca,San Luis
Chacabuco,Papagayos,San Luis
General Pedernera,Juan Jorba,San Luis
General Pedernera,Justo Daract,San Luis
General Pedernera,San José del Morro,San Luis
General Pedernera,Villa Mercedes,San Luis
General Pedernera,Villa Reynolds,San Luis
Gobernador Dupuy,Unión,San Luis
General Pedernera,Villa Salles,San Luis
General Pedernera,Nación Ranquel,San Luis
General Pedernera,Juan Llerena,San Luis
General Pedernera,Lavaisse,San Luis
General Pedernera,La Punilla,San Luis
Gobernador Dupuy,Martín de Loyola,San Luis
Gobernador Dupuy,Nahuel Mapá,San Luis
Gobernador Dupuy,Anchorena,San Luis
Gobernador Dupuy,Buena Esperanza,San Luis
Gobernador Dupuy,Fortín El Patria,San Luis
Gobernador Dupuy,Fortuna,San Luis
Gobernador Dupuy,Los Overos,San Luis
Gobernador Dupuy,Nueva Galia,San Luis
Gobernador Dupuy,Navia,San Luis
Gobernador Dupuy,La Maroma,San Luis
Gobernador Dupuy,Batavia,San Luis
Gobernador Dupuy,Bagual,San Luis
Gobernador Dupuy,Arizona,San Luis
Junín,Cerro de Oro,San Luis
Junín,Los Cajones,San Luis
Junín,Merlo,San Luis
Junín,Carpintería,San Luis
Junín,Lafinur,San Luis
Junín,Los Molles,San Luis
Junín,Talita,San Luis
Junín,Santa Rosa del Conlara,San Luis
Juan Martín Pueyrredón,Potrero de los Funes,San Luis
Juan Martín Pueyrredón,Salinas del Bebedero,San Luis
Juan Martín Pueyrredón,Jarilla,San Luis
La Capital,Alto Pelado,San Luis
Juan Martín Pueyrredón,Cazador,San Luis
Juan Martín Pueyrredón,Mosmota,San Luis
Juan Martín Pueyrredón,Gran San Luis,San Luis
Juan Martín Pueyrredón,Desaguadero,San Luis
Juan Martín Pueyrredón,Zanjitas,San Luis
La Capital,San Jerónimo,San Luis
Juan Martín Pueyrredón,Chosmes,San Luis
Juan Martín Pueyrredón,La Punta,San Luis
Juan Martín Pueyrredón,El Volcán,San Luis
Juan Martín Pueyrredón,Gran San Luis,San Luis
Juan Martín Pueyrredón,Beazley,San Luis
Juan Martín Pueyrredón,Balde,San Luis
Juan Martín Pueyrredón,Alto Pencoso,San Luis
Libertador General San Martín,Villa de Praga,San Luis
Libertador General San Martín,Las Aguadas,San Luis
Libertador General San Martín,Potrerillo,San Luis
Libertador General San Martín,San Martín,San Luis
Libertador General San Martín,Paso Grande,San Luis
Libertador General San Martín,La Vertiente,San Luis
Libertador General San Martín,Las Lagunas,San Luis
Libertador General San Martín,Las Chacras,San Luis
Corpen Aike,Comandante Luis Piedrabuena,Santa Cruz
Corpen Aike,Puerto Santa Cruz,Santa Cruz
Deseado,Jaramillo,Santa Cruz
Deseado,Cañadón Seco,Santa Cruz
Deseado,Las Heras,Santa Cruz
Deseado,Puerto Deseado,Santa Cruz
Deseado,Pico Truncado,Santa Cruz
Deseado,Tellier,Santa Cruz
Deseado,Koluel Kaike,Santa Cruz
Deseado,Caleta Olivia,Santa Cruz
Deseado,Fitz Roy,Santa Cruz
Güer Aike,El Turbio (Est. Gobernador Mayer),Santa Cruz
Güer Aike,Mina 3,Santa Cruz
Güer Aike,Yacimientos Río Turbio,Santa Cruz
Güer Aike,28 de Noviembre,Santa Cruz
Güer Aike,Julia Dufour,Santa Cruz
Güer Aike,Rospentek,Santa Cruz
Güer Aike,Río Gallegos,Santa Cruz
Lago Argentino,El Chaltén,Santa Cruz
Lago Argentino,El Calafate,Santa Cruz
Lago Argentino,Tres Lagos,Santa Cruz
Lago Buenos Aires,Los Antiguos,Santa Cruz
Lago Buenos Aires,Perito Moreno,Santa Cruz
Magallanes,Puerto San Julián,Santa Cruz
Río Chico,Bajo Caracoles,Santa Cruz
Río Chico,Gobernador Gregores,Santa Cruz
Río Chico,Hipólito Yrigoyen,Santa Cruz
Belgrano,Las Rosas,Santa Fe
Belgrano,Montes de Oca,Santa Fe
Belgrano,Armstrong,Santa Fe
Belgrano,Las Parejas,Santa Fe
Belgrano,Tortugas,Santa Fe
Caseros,Arequito,Santa Fe
Caseros,Berabevú,Santa Fe
Caseros,Casilda,Santa Fe
Caseros,Los Molinos,Santa Fe
Caseros,Los Nogales,Santa Fe
Caseros,Los Quirquinchos,Santa Fe
Caseros,Sanford,Santa Fe
Constitución,Godoy,Santa Fe
Caseros,Arteaga,Santa Fe
Caseros,San José de la Esquina,Santa Fe
Caseros,Villada,Santa Fe
Caseros,Gödeken,Santa Fe
Caseros,Bigand,Santa Fe
Caseros,Chañar Ladeado,Santa Fe
Caseros,Chabas,Santa Fe
Castellanos,Colonia Raquel,Santa Fe
Castellanos,Villa San José,Santa Fe
Castellanos,Zenón Pereyra,Santa Fe
Castellanos,Estación Saguier,Santa Fe
Castellanos,Eustolia,Santa Fe
Castellanos,Garibaldi,Santa Fe
Castellanos,Ataliva,Santa Fe
Castellanos,Bella Italia,Santa Fe
Castellanos,Vila,Santa Fe
Castellanos,Esmeralda,Santa Fe
Castellanos,Tacural,Santa Fe
Castellanos,Josefina,Santa Fe
Castellanos,María Juana,Santa Fe
Castellanos,Plaza Clucellas,Santa Fe
Castellanos,San Antonio - Castellanos,Santa Fe
Castellanos,Susana,Santa Fe
Castellanos,Villa Josefina,Santa Fe
Castellanos,Virginia,Santa Fe
Castellanos,Lehmann,Santa Fe
Castellanos,Rafaela,Santa Fe
Castellanos,Ramona,Santa Fe
Castellanos,San Vicente,Santa Fe
Castellanos,Pueblo Marini,Santa Fe
Castellanos,Nueva Lehmann,Santa Fe
Castellanos,Presidente Roca,Santa Fe
Castellanos,Humberto Primo,Santa Fe
Castellanos,San Antonio - Castellanos,Santa Fe
Castellanos,Eusebia y Carolina,Santa Fe
Castellanos,San Francisco - Frontera,Santa Fe
Castellanos,Egusquiza,Santa Fe
Castellanos,Colonia Bicha,Santa Fe
Castellanos,Estación Clucellas,Santa Fe
Castellanos,Colonia Cello,Santa Fe
Castellanos,Coronel Fraga,Santa Fe
Castellanos,Colonia Margarita,Santa Fe
Castellanos,Bauer y Sigel,Santa Fe
Castellanos,Aldao (Est. Casablanca),Santa Fe
Castellanos,Angélica,Santa Fe
Castellanos,San Francisco - Frontera,Santa Fe
Castellanos,Aurelia,Santa Fe
Castellanos,Plaza Saguier,Santa Fe
Castellanos,Sunchales,Santa Fe
Castellanos,Santa Clara de Saguier,Santa Fe
Constitución,Empalme Villa Constitución - Barrio Mitre,Santa Fe
Constitución,Máximo Paz (Est. Paz),Santa Fe
Constitución,Juan B. Molina,Santa Fe
Constitución,La Vanguardia,Santa Fe
Constitución,Alcorta,Santa Fe
Constitución,Cañada Rica,Santa Fe
Constitución,General Gelly,Santa Fe
Constitución,Peyrano,Santa Fe
Constitución,Empalme Villa Constitución - Barrio Mitre,Santa Fe
Constitución,Bombal,Santa Fe
Constitución,Firmat,Santa Fe
Constitución,Cepeda,Santa Fe
Constitución,Pavón,Santa Fe
Constitución,Juncal,Santa Fe
Constitución,Gran San Nicolás de los Arroyos,Santa Fe
Constitución,Stephenson,Santa Fe
Constitución,Theobald,Santa Fe
Constitución,Villa Constitución,Santa Fe
Constitución,Sargento Cabral,Santa Fe
Constitución,Santa Teresa,Santa Fe
Constitución,Rueda,Santa Fe
Constitución,Pavón Arriba,Santa Fe
Garay,Helvecia,Santa Fe
Garay,Santa Rosa de Calchines,Santa Fe
Garay,Cayastá,Santa Fe
Garay,Los Zapallos,Santa Fe
Garay,Saladero Mariano Cabal,Santa Fe
General López,Murphy,Santa Fe
General López,Maggiolo,Santa Fe
General López,Miguel Torres,Santa Fe
Iriondo,Serodino,Santa Fe
General López,San Francisco de Santa Fe,Santa Fe
General López,Firmat,Santa Fe
General López,Cañada del Ucle,Santa Fe
General López,Amenábar,Santa Fe
General López,Chovet,Santa Fe
General López,Lazzarino,Santa Fe
General López,Aarón Castellanos (Est. Castellanos),Santa Fe
General López,Carreras,Santa Fe
General López,Cafferata,Santa Fe
General López,Chapuy,Santa Fe
General López,La Chispa,Santa Fe
General López,Venado Tuerto,Santa Fe
General López,Elortondo,Santa Fe
General López,Diego de Alvear,Santa Fe
General López,Hughes,Santa Fe
General López,Labordeboy,Santa Fe
General López,Carmen,Santa Fe
General López,Rufino,Santa Fe
General López,Melincué (Est. San Urbano),Santa Fe
General López,María Teresa,Santa Fe
General López,Christophersen,Santa Fe
General López,Teodelina,Santa Fe
General López,Villa Cañás,Santa Fe
General López,Santa Isabel,Santa Fe
General López,Sancti Spiritu,Santa Fe
General López,Wheelwright,Santa Fe
General López,San Gregorio,Santa Fe
General López,San Eduardo,Santa Fe
General Obligado,La Sarita,Santa Fe
General Obligado,Florencia,Santa Fe
General Obligado,Los Laureles,Santa Fe
General Obligado,Reconquista - Avellaneda,Santa Fe
General Obligado,El Araza,Santa Fe
General Obligado,Reconquista - Avellaneda,Santa Fe
General Obligado,San Antonio de Obligado,Santa Fe
General Obligado,Arroyo Ceibal,Santa Fe
General Obligado,Guadalupe Norte,Santa Fe
General Obligado,Ingeniero Chanourdie,Santa Fe
General Obligado,El Rabón,Santa Fe
General Obligado,Lanteri,Santa Fe
Iriondo,Classon,Santa Fe
General Obligado,Tacuarendi (Emb. Kilómetro 421),Santa Fe
General Obligado,La Isleta,Santa Fe
General Obligado,Malabrigo,Santa Fe
General Obligado,Paraje San Manuel,Santa Fe
General Obligado,Villa Ana,Santa Fe
General Obligado,Las Toscas,Santa Fe
General Obligado,Villa Ocampo,Santa Fe
General Obligado,Villa Guillermina,Santa Fe
General Obligado,Las Garzas,Santa Fe
General Obligado,Berna,Santa Fe
General Obligado,Puerto Reconquista,Santa Fe
Las Colonias,Sarmiento,Santa Fe
Iriondo,Villa La Rivera - Villa Elvira,Santa Fe
Iriondo,Villa La Rivera - Villa Elvira,Santa Fe
Iriondo,Correa,Santa Fe
Iriondo,Colonia Médici,Santa Fe
Iriondo,Pueblo Andino,Santa Fe
Iriondo,Cañada de Gómez,Santa Fe
Iriondo,Villa Eloísa,Santa Fe
Iriondo,Salto Grande,Santa Fe
Iriondo,Larguía,Santa Fe
Iriondo,Carrizales (Est. Clarke),Santa Fe
Iriondo,Barrio Cicarelli,Santa Fe
Iriondo,Bustinza,Santa Fe
Iriondo,Oliveros,Santa Fe
Iriondo,Lucio V. López,Santa Fe
Iriondo,Totoras,Santa Fe
La Capital,Gran Santa Fe,Santa Fe
La Capital,Paraje Chaco Chico,Santa Fe
La Capital,Gran Santa Fe,Santa Fe
La Capital,Laguna Paiva,Santa Fe
La Capital,Campo Andino,Santa Fe
La Capital,Nelson,Santa Fe
La Capital,Llambí Campbell,Santa Fe
La Capital,Ángel Gallardo,Santa Fe
La Capital,Emilia,Santa Fe
La Capital,Rincón Potrero,Santa Fe
La Capital,Gran Santa Fe,Santa Fe
La Capital,Gran Santa Fe,Santa Fe
La Capital,Villa Laura (Est. Constituyentes),Santa Fe
La Capital,Gran Santa Fe,Santa Fe
La Capital,Arroyo Aguiar,Santa Fe
La Capital,Gran Santa Fe,Santa Fe
La Capital,Monte Vera,Santa Fe
La Capital,Paraje La Costa,Santa Fe
La Capital,Candioti,Santa Fe
La Capital,Cabal,Santa Fe
Las Colonias,Empalme San Carlos,Santa Fe
Las Colonias,Esperanza,Santa Fe
Las Colonias,Grutly,Santa Fe
Las Colonias,Cavour,Santa Fe
Las Colonias,Las Tunas,Santa Fe
Las Colonias,Humboldt,Santa Fe
Las Colonias,María Luisa,Santa Fe
Las Colonias,Providencia,Santa Fe
Las Colonias,Jacinto L. Aráuz,Santa Fe
Las Colonias,San Carlos Norte,Santa Fe
Las Colonias,Plaza Matilde,Santa Fe
Las Colonias,Sa Pereyra,Santa Fe
Las Colonias,Pilar,Santa Fe
Las Colonias,San Agustín,Santa Fe
Las Colonias,San Jerónimo del Sauce,Santa Fe
Las Colonias,San Carlos Centro - San Carlos Sud,Santa Fe
Las Colonias,Nuevo Torino,Santa Fe
Las Colonias,San Mariano,Santa Fe
Las Colonias,Santo Domingo,Santa Fe
Las Colonias,Santa Clara de Buena Vista,Santa Fe
Las Colonias,Felicia,Santa Fe
Las Colonias,Cululú,Santa Fe
Las Colonias,Progreso,Santa Fe
Las Colonias,La Pelada,Santa Fe
Las Colonias,San Carlos Centro - San Carlos Sud,Santa Fe
Las Colonias,San Jerónimo Norte,Santa Fe
Las Colonias,Franck,Santa Fe
Las Colonias,Hipatía,Santa Fe
Las Colonias,Matilde,Santa Fe
Las Colonias,Elisa,Santa Fe
9 de Julio,San Bernardo,Santa Fe
9 de Julio,Esteban Rams,Santa Fe
9 de Julio,Gato Colorado,Santa Fe
9 de Julio,Gregoria Pérez de Denis (Est. El Nochero),Santa Fe
9 de Julio,Villa Minetti,Santa Fe
9 de Julio,Logroño,Santa Fe
9 de Julio,Santa Margarita,Santa Fe
9 de Julio,Pozo Borrado,Santa Fe
9 de Julio,Montefiore,Santa Fe
9 de Julio,Tostado,Santa Fe
Rosario,Pueblo Esther,Santa Fe
Rosario,Arroyo Seco,Santa Fe
Rosario,Los Muchachos - La Alborada,Santa Fe
Rosario,Villa Amelia,Santa Fe
Rosario,Villa del Plata - El Caramelo,Santa Fe
Rosario,Arbilla,Santa Fe
Rosario,Álvarez,Santa Fe
Rosario,Alvear,Santa Fe
Rosario,Villa del Plata - El Caramelo,Santa Fe
Rosario,Carmen del Sauce,Santa Fe
Rosario,Albarellos,Santa Fe
Rosario,Pueblo Muñoz(Est. Bernard),Santa Fe
Rosario,Arminda,Santa Fe
Rosario,Monte Flores,Santa Fe
Rosario,Gran Rosario,Santa Fe
Rosario,Acebal,Santa Fe
Rosario,Puerto Arroyo Seco,Santa Fe
Rosario,Fighiera,Santa Fe
Rosario,Piñero (Est. Erasto),Santa Fe
Rosario,Ibarlucea,Santa Fe
Rosario,Coronel Rodolfo S. Domínguez,Santa Fe
Rosario,Gran Rosario,Santa Fe
Rosario,Kilómetro 101,Santa Fe
Rosario,Gran Rosario,Santa Fe
Rosario,Gran Rosario,Santa Fe
Rosario,Pueblo Uranga,Santa Fe
Rosario,Zavalla,Santa Fe
Rosario,Coronel Bogado,Santa Fe
Rosario,Cuatro Esquinas,Santa Fe
Rosario,General Lagos,Santa Fe
Rosario,Gran Rosario,Santa Fe
Rosario,Gran Rosario,Santa Fe
San Cristóbal,Suardi,Santa Fe
San Cristóbal,Moisés Ville,Santa Fe
San Cristóbal,Capivara,Santa Fe
San Cristóbal,Las Avispas,Santa Fe
San Cristóbal,Villa Saralegui,Santa Fe
San Cristóbal,Villa Trinidad,Santa Fe
San Cristóbal,Colonia Rosa,Santa Fe
San Cristóbal,Palacios,Santa Fe
San Cristóbal,Huanqueros,Santa Fe
San Cristóbal,La Cabral,Santa Fe
San Cristóbal,Monigotes,Santa Fe
San Cristóbal,Constanza,Santa Fe
San Cristóbal,La Lucila,Santa Fe
San Cristóbal,Ceres,Santa Fe
San Cristóbal,Ambrosetti,Santa Fe
San Cristóbal,Colonia Bossi,Santa Fe
San Cristóbal,Aguará Grande,Santa Fe
San Cristóbal,Las Palmeras,Santa Fe
San Cristóbal,La Rubia,Santa Fe
San Cristóbal,Balneario La Verde,Santa Fe
San Cristóbal,Santurce,Santa Fe
San Cristóbal,Hersilia,Santa Fe
San Cristóbal,Soledad,Santa Fe
San Cristóbal,San Guillermo,Santa Fe
San Cristóbal,Ńanducita,Santa Fe
San Cristóbal,Arrufo,Santa Fe
San Cristóbal,Curupaity,Santa Fe
San Cristóbal,San Cristóbal,Santa Fe
San Cristóbal,Colonia Ana,Santa Fe
San Javier,San Javier,Santa Fe
San Javier,Cacique Ariacaiquín,Santa Fe
San Javier,La Brava,Santa Fe
San Javier,Romang,Santa Fe
San Javier,Alejandra,Santa Fe
San Javier,Colonia Durán,Santa Fe
San Jerónimo,Gálvez,Santa Fe
San Jerónimo,Gessler,Santa Fe
San Jerónimo,Puerto Aragón,Santa Fe
San Jerónimo,Monje,Santa Fe
San Jerónimo,Larrechea,Santa Fe
San Jerónimo,San Eugenio,Santa Fe
San Jerónimo,Coronda,Santa Fe
San Jerónimo,San Genaro Norte - San Genaro,Santa Fe
San Jerónimo,Maciel,Santa Fe
San Jerónimo,Desvío Arijón,Santa Fe
San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),Santa Fe
San Jerónimo,Arocena,Santa Fe
San Jerónimo,Balneario Monje,Santa Fe
San Jerónimo,Centeno,Santa Fe
San Jerónimo,López (Est. San Martín de Tours),Santa Fe
San Jerónimo,Barrio El Pacaá - Barrio Comipini,Santa Fe
San Jerónimo,Loma Alta,Santa Fe
San Jerónimo,Barrio Caima,Santa Fe
San Jerónimo,Irigoyen,Santa Fe
San Jerónimo,Barrancas,Santa Fe
San Jerónimo,Díaz,Santa Fe
San Jerónimo,Casalegno,Santa Fe
San Jerónimo,San Genaro Norte - San Genaro,Santa Fe
San Jerónimo,San Fabián,Santa Fe
San Jerónimo,Gaboto,Santa Fe
San Justo,Esther,Santa Fe
San Justo,Pedro Gómez Cello,Santa Fe
San Justo,Ramayón,Santa Fe
San Justo,Silva (Est. Abipones),Santa Fe
San Justo,San Justo,Santa Fe
San Justo,San Martín Norte,Santa Fe
San Justo,Gobernador Crespo,Santa Fe
San Justo,Marcelino Escalada,Santa Fe
San Justo,Angeloni,Santa Fe
San Justo,Naré,Santa Fe
San Justo,Colonia Dolores,Santa Fe
San Justo,Vera y Pintado (Est. Guaraníes),Santa Fe
San Justo,La Penca y Caraguatá,Santa Fe
San Justo,Videla,Santa Fe
San Justo,San Bernardo,Santa Fe
San Justo,Cayastacito,Santa Fe
San Justo,La Criolla (Est. Cañadita),Santa Fe
San Lorenzo,San Jerónimo Sud,Santa Fe
San Lorenzo,Villa Mugueta,Santa Fe
San Lorenzo,Gran Rosario,Santa Fe
San Lorenzo,Villa La Rivera - Villa Elvira,Santa Fe
San Lorenzo,Ricardone,Santa Fe
San Lorenzo,Pujato,Santa Fe
San Lorenzo,Gran Rosario,Santa Fe
San Lorenzo,Coronel Arnold,Santa Fe
San Lorenzo,Timbúes,Santa Fe
San Lorenzo,Gran Rosario,Santa Fe
San Lorenzo,Fuentes,Santa Fe
San Lorenzo,Aldao,Santa Fe
San Lorenzo,Carcarañá,Santa Fe
San Lorenzo,Gran Rosario,Santa Fe
San Lorenzo,Gran Rosario,Santa Fe
San Lorenzo,Luis Palacios (Est. La Salada),Santa Fe
San Martín,Crispi,Santa Fe
San Martín,Sastre,Santa Fe
San Martín,Landeta,Santa Fe
San Martín,Traill,Santa Fe
San Martín,Piamonte,Santa Fe
San Martín,Las Petacas,Santa Fe
San Martín,Las Bandurrias,Santa Fe
San Martín,San Martín de las Escobas,Santa Fe
San Martín,Colonia Belgrano,Santa Fe
San Martín,Los Cardos,Santa Fe
San Martín,Cañada Rosquín,Santa Fe
San Martín,Castelar,Santa Fe
San Martín,Casas,Santa Fe
San Martín,María Susana,Santa Fe
San Martín,El Trébol,Santa Fe
San Martín,Wildermuth (Est. Granadero B. Bustos),Santa Fe
San Martín,San Jorge,Santa Fe
San Martín,Carlos Pellegrini,Santa Fe
Vera,Toba,Santa Fe
Vera,Fortín Olmos,Santa Fe
Vera,Intiyaco,Santa Fe
Vera,Pueblo Santa Lucía,Santa Fe
Vera,Pozo de los Indios,Santa Fe
Vera,La Gallareta,Santa Fe
Vera,Tartagal (Est. El Tajamar),Santa Fe
Vera,Garabato,Santa Fe
Vera,Kilómetro 115,Santa Fe
Vera,Calchaquí,Santa Fe
Vera,Vera (Est. Gobernador Vera),Santa Fe
Vera,Colmena,Santa Fe
Vera,Margarita,Santa Fe
Vera,Cañada Ombú,Santa Fe
Vera,Golondrina,Santa Fe
Vera,Paraje 29,Santa Fe
Vera,Los Amores,Santa Fe
Aguirre,Malbrán,Santiago del Estero
Aguirre,Argentina,Santiago del Estero
Aguirre,Casares,Santiago del Estero
Aguirre,Villa General Mitre (Est. Pinto),Santiago del Estero
Alberdi,Coronel Manuel L. Rico,Santiago del Estero
Alberdi,Sachajoy,Santiago del Estero
Alberdi,Donadeu,Santiago del Estero
Alberdi,Campo Gallo,Santiago del Estero
Alberdi,Santos Lugares,Santiago del Estero
Atamisqui,Villa Atamisqui,Santiago del Estero
Atamisqui,Estación Atamisqui,Santiago del Estero
Atamisqui,Medellín,Santiago del Estero
Avellaneda,Lugones,Santiago del Estero
Avellaneda,Herrera,Santiago del Estero
Avellaneda,Villa Mailín,Santiago del Estero
Avellaneda,Real Sayana,Santiago del Estero
Avellaneda,Colonia Dora,Santiago del Estero
Avellaneda,Icaño,Santiago del Estero
Banda,Los Soria,Santiago del Estero
Banda,Cañada Escobar,Santiago del Estero
Banda,Los Quiroga,Santiago del Estero
Banda,Abra Grande,Santiago del Estero
Banda,La Aurora,Santiago del Estero
Banda,Clodomira,Santiago del Estero
Banda,Ardiles,Santiago del Estero
Banda,Antajé,Santiago del Estero
Banda,Chaupi Pozo,Santiago del Estero
Banda,La Dársena,Santiago del Estero
Banda,Santiago del Estero - La Banda,Santiago del Estero
Banda,Simbolar,Santiago del Estero
Banda,Tramo 16,Santiago del Estero
Banda,Tramo 20,Santiago del Estero
Banda,Huyamampa,Santiago del Estero
Belgrano,Guardia Escolta,Santiago del Estero
Belgrano,Cuatro Bocas,Santiago del Estero
Belgrano,Bandera,Santiago del Estero
Belgrano,Fortín Inca,Santiago del Estero
Capital,Yanda,Santiago del Estero
Capital,Morales,Santiago del Estero
Capital,Puesto de San Antonio,Santiago del Estero
Capital,Santa María,Santiago del Estero
Capital,El Deán,Santiago del Estero
Capital,El Mojón,Santiago del Estero
